BRC ID
fig|28095.279.peg.4193
fig|28095.336.peg.3202
fig|2812863.3.peg.4949
fig|2812864.3.peg.780
fig|2813578.3.peg.10019
fig|28141.826.peg.3501
fig|28141.940.peg.2187
fig|2814140.12.peg.227
fig|2815721.3.peg.1077
fig|2817021.3.peg.2985
fig|28171.75.peg.3681
fig|2821272.3.peg.3821
fig|28214.264.peg.1626
fig|2823234.21.peg.2202
fig|2823234.93.peg.1040
fig|2824891.3.peg.2889
fig|2824894.3.peg.2920
fig|2832348.27.peg.4334
fig|2835305.3.peg.5964
fig|2836556.3.peg.4744
fig|2836556.5.peg.4744
fig|2840188.3.peg.4288
fig|2842346.12.peg.2536
fig|2843612.3.peg.4285
fig|287.11130.peg.3338
fig|287.11183.peg.3076
fig|287.11563.peg.3562
fig|287.11991.peg.3420
fig|287.11993.peg.3358
fig|287.12032.peg.3339
fig|287.12033.peg.2838
fig|287.12039.peg.3214
fig|287.12052.peg.4330
fig|287.12104.peg.3085
fig|287.12112.peg.3067
fig|287.12113.peg.3223
fig|287.13706.peg.4859
fig|287.14437.peg.1005
fig|287.14454.peg.6174
fig|287.14517.peg.4202
fig|287.14520.peg.3540
fig|287.15724.peg.2070
fig|287.17022.peg.3415
fig|287.17663.peg.3415
fig|287.18032.peg.3415
fig|287.18360.peg.3415
fig|287.19180.peg.3827
fig|287.25190.peg.6189
fig|287.25900.peg.3981
fig|287.25940.peg.4285
fig|287.27013.peg.470
fig|287.27027.peg.899
fig|287.27107.peg.5405
fig|287.27111.peg.3813
fig|287.27112.peg.4127
fig|287.27114.peg.4244
fig|287.27117.peg.5894
fig|287.27118.peg.3963
fig|287.27169.peg.3534
fig|287.27176.peg.1423
fig|287.27182.peg.3598
fig|287.27195.peg.224
fig|287.27210.peg.4573
fig|287.27229.peg.2684
fig|287.28389.peg.6464
fig|287.28399.peg.5248
fig|287.28401.peg.965
fig|287.28565.peg.3146
fig|287.30291.peg.856
fig|287.32472.peg.3213
fig|287.32589.peg.5684
fig|287.32989.peg.2865
fig|287.33338.peg.1464
fig|287.33354.peg.609
fig|287.33696.peg.6106
fig|287.33709.peg.6029
fig|287.33710.peg.5688
fig|287.33711.peg.6682
fig|287.33712.peg.6504
fig|287.34032.peg.3036
fig|287.34050.peg.3898
fig|287.34062.peg.2366
fig|287.34113.peg.2769
fig|287.34120.peg.2415
fig|287.34134.peg.1696
fig|287.34933.peg.5538
fig|287.34959.peg.5950
fig|287.35055.peg.5174
fig|287.35096.peg.5152
fig|287.35101.peg.6381
fig|287.6466.peg.3021
fig|287.7085.peg.7828
fig|287.7765.peg.3723
fig|287.7858.peg.3440
fig|287.7874.peg.44
fig|287.7891.peg.6378
fig|287.7947.peg.2156
fig|287.7965.peg.1956
fig|287.7967.peg.2659
fig|287.7974.peg.4093
fig|287.7986.peg.1152
fig|287.9149.peg.1325
fig|287.9181.peg.2099
fig|287.9237.peg.4205
fig|287.9239.peg.534
fig|287.9240.peg.877
fig|287.9241.peg.532
fig|287.9242.peg.533
fig|287.9258.peg.2120
fig|287.9265.peg.532
fig|287.9266.peg.2417
fig|287.9267.peg.2342
fig|287.9344.peg.2393
fig|2874580.10.peg.1091
fig|2874580.11.peg.1091
fig|2874580.3.peg.1091
fig|2874580.4.peg.1091
fig|2874580.5.peg.1091
fig|2874580.6.peg.1091
fig|2876636.10.peg.799
fig|2876636.3.peg.799
fig|2876636.4.peg.799
fig|2876636.5.peg.799
fig|2876636.9.peg.799
fig|2876637.10.peg.5502
fig|2876637.3.peg.5502
fig|2876637.4.peg.5502
fig|2876637.5.peg.5502
fig|2876637.9.peg.5502
fig|2876641.10.peg.5311
fig|2876641.3.peg.5311
fig|2876641.4.peg.5311
fig|2876641.5.peg.5311
fig|2876641.9.peg.5311
fig|2876663.10.peg.11
fig|2876663.3.peg.11
fig|2876663.4.peg.11
fig|2876663.5.peg.11
fig|2876663.9.peg.11
fig|2876664.10.peg.741
fig|2876664.3.peg.741
fig|2876664.4.peg.741
fig|2876664.5.peg.741
fig|2876664.9.peg.741
fig|2876666.10.peg.3277
fig|2876666.3.peg.3277
fig|2876666.4.peg.3277
fig|2876666.5.peg.3277
fig|2876666.9.peg.3277
fig|2876667.10.peg.4380
fig|2876667.3.peg.4380
fig|2876667.4.peg.4380
fig|2876667.5.peg.4380
fig|2876667.9.peg.4380
fig|2876668.10.peg.3693
fig|2876668.3.peg.3693
fig|2876668.4.peg.3693
fig|2876668.5.peg.3693
fig|2876668.9.peg.3693
fig|2876669.10.peg.1190
fig|2876669.3.peg.1190
fig|2876669.4.peg.1190
fig|2876669.5.peg.1190
fig|2876669.9.peg.1190
fig|2876670.10.peg.4180
fig|2876670.3.peg.4180
fig|2876670.4.peg.4180
fig|2876670.5.peg.4180
fig|2876670.9.peg.4180
fig|2876671.10.peg.2045
fig|2876671.3.peg.2045
fig|2876671.4.peg.2045
fig|2876671.5.peg.2045
fig|2876671.9.peg.2045
fig|28901.6461.peg.3365
fig|2890406.3.peg.3061
fig|2890406.4.peg.3061
fig|2890406.8.peg.3061
fig|2890406.9.peg.3061
fig|2895491.3.peg.2389
fig|2895491.4.peg.2389
fig|2895491.5.peg.2389
fig|2895491.6.peg.2389
fig|2895491.7.peg.2389
fig|2899138.3.peg.1199
fig|2900548.1442.peg.2787
fig|2900548.1828.peg.29
fig|2900548.1884.peg.23
fig|2900548.1900.peg.1896
fig|2903066.6.peg.7005
fig|2903066.7.peg.7005
fig|2903579.3.peg.2410
fig|2903664.3.peg.124
fig|2903882.3.peg.3682
fig|2908000.3.peg.2923
fig|2910147.204.peg.2187
fig|2910174.71.peg.2965
fig|2917760.5.peg.1501
fig|2917760.7.peg.1501
fig|2919576.4.peg.1553
fig|2919576.6.peg.1553
fig|293.42.peg.891
fig|293.44.peg.2116
fig|2937441.3.peg.3000
fig|2945079.3.peg.77
fig|2945079.4.peg.77
fig|2945079.5.peg.77
fig|2945079.6.peg.77
fig|2945079.7.peg.77
fig|294936.14.peg.3894
fig|2950536.3.peg.459
fig|2950536.4.peg.459
fig|2951168.3.peg.5191
fig|2951168.4.peg.5191
fig|2951168.5.peg.5191
fig|2951168.6.peg.5191
fig|2951168.7.peg.5191
fig|2951168.8.peg.5191
fig|2951168.9.peg.5191
fig|296.59.peg.2815
fig|2961531.3.peg.3047
fig|2961531.4.peg.3047
fig|2961531.5.peg.3047
fig|2961531.6.peg.3047
fig|2961531.7.peg.3047
fig|2961531.8.peg.3047
fig|2962065.3.peg.3208
fig|2962065.5.peg.3208
fig|2963705.3.peg.932
fig|2963705.4.peg.932
fig|2963705.5.peg.932
fig|2963705.6.peg.932
fig|2963705.7.peg.932
fig|2975935.3.peg.3993
fig|2975966.3.peg.2203
fig|2980107.3.peg.5426
fig|2981253.3.peg.5381
fig|2993566.4.peg.2996
fig|299766.260.peg.4812
fig|300181.101.peg.960
fig|300181.103.peg.2037
fig|300181.106.peg.1203
fig|300181.110.peg.1577
fig|300181.112.peg.2438
fig|300181.124.peg.3169
fig|300181.126.peg.3169
fig|300181.129.peg.3169
fig|300181.133.peg.3169
fig|300181.141.peg.2352
fig|300181.154.peg.2353
fig|300181.164.peg.4946
fig|300181.165.peg.410
fig|300181.166.peg.786
fig|300181.167.peg.3019
fig|300181.179.peg.1706
fig|300181.29.peg.1506
fig|300181.34.peg.3551
fig|300181.43.peg.4972
fig|300181.44.peg.2165
fig|300181.49.peg.2546
fig|300181.50.peg.1153
fig|300181.66.peg.1802
fig|300181.68.peg.2698
fig|300181.70.peg.2622
fig|300181.73.peg.3057
fig|300181.74.peg.1539
fig|300181.75.peg.2568
fig|300181.76.peg.2082
fig|300181.77.peg.3760
fig|300181.84.peg.813
fig|300181.92.peg.2320
fig|300181.94.peg.635
fig|300181.95.peg.388
fig|300181.97.peg.2168
fig|300181.98.peg.4926
fig|3004141.3.peg.334
fig|3016087.3.peg.6232
fig|3016094.3.peg.1461
fig|3016105.3.peg.5160
fig|3028661.3.peg.6776
fig|3028697.4.peg.4367
fig|3029400.3.peg.5142
fig|3029400.4.peg.5142
fig|3029400.6.peg.5142
fig|303.1003.peg.3995
fig|303.1084.peg.702
fig|303.1265.peg.632
fig|3035473.3.peg.2254
fig|3035473.5.peg.2254
fig|3036643.3.peg.1536
fig|3036643.5.peg.1536
fig|3046212.4.peg.707
fig|3047095.3.peg.3268
fig|3047095.4.peg.3261
fig|3047095.5.peg.3268
fig|3048582.3.peg.3293
fig|3048582.4.peg.1863
fig|305.1267.peg.4325
fig|305.1324.peg.5105
fig|305.1327.peg.5135
fig|305.1328.peg.5111
fig|305.1332.peg.5172
fig|305.1336.peg.4690
fig|305.1344.peg.4015
fig|305.1348.peg.4483
fig|3053503.3.peg.2058
fig|3053503.5.peg.2058
fig|3058050.43.peg.2919
fig|306.296.peg.3304
fig|306.643.peg.6372
fig|3064520.3.peg.2510
fig|3074275.3.peg.5989
fig|3075519.3.peg.2660
fig|3082227.3.peg.3809
fig|3110229.3.peg.3836
fig|3111764.3.peg.3195
fig|311180.23.peg.4718
fig|3128862.3.peg.2692
fig|3131929.3.peg.3522
fig|319939.59.peg.591
fig|32002.59.peg.1926
fig|320326.7.peg.192
fig|328812.149.peg.2648
fig|339.241.peg.1828
fig|339.253.peg.1828
fig|339.272.peg.1828
fig|34012.45.peg.2951
fig|35806.49.peg.194
fig|388459.4.peg.1807
fig|388459.5.peg.49
fig|402884.8.peg.2578
fig|40324.1427.peg.1771
fig|40324.2365.peg.2079
fig|40324.2721.peg.2563
fig|40324.2785.peg.1359
fig|418.20.peg.4807
fig|470150.6.peg.639
fig|47858.5.peg.4669
fig|47885.67.peg.5155
fig|484184.17.peg.4400
fig|51665.39.peg.375
fig|528574.4.peg.2803
fig|544580.655.peg.517
fig|55518.4.peg.2641
fig|55601.260.peg.4477
fig|55601.261.peg.53
fig|55601.263.peg.5239
fig|55601.267.peg.5619
fig|55601.271.peg.4975
fig|55601.272.peg.5649
fig|55601.274.peg.4806
fig|55601.275.peg.1213
fig|55601.282.peg.4438
fig|55601.296.peg.6015
fig|56099.26.peg.5581
fig|562.112531.peg.7750
fig|562.112616.peg.764
fig|562.112617.peg.4673
fig|562.123946.peg.2764
fig|562.124134.peg.3858
fig|562.134169.peg.2083
fig|562.147922.peg.3939
fig|562.39014.peg.3684
fig|562.61595.peg.34
fig|562.63698.peg.5099
fig|562.70596.peg.1317
fig|562.72059.peg.3324
fig|562.76438.peg.4195
fig|562.77999.peg.1990
fig|56448.190.peg.4767
fig|56448.192.peg.1861
fig|573.29565.peg.550
fig|573.30890.peg.7618
fig|573.33834.peg.5102
fig|573.33884.peg.10494
fig|573.33884.peg.10506
fig|573.33893.peg.14635
fig|573.33895.peg.9914
fig|573.33895.peg.9927
fig|573.33900.peg.1405
fig|573.37251.peg.1254
fig|573.41335.peg.4533
fig|573.41349.peg.5602
fig|573.41352.peg.4290
fig|573.41358.peg.5287
fig|573.42214.peg.4533
fig|573.42229.peg.5602
fig|573.42234.peg.4290
fig|573.42239.peg.5287
fig|573.43141.peg.4533
fig|573.43156.peg.5602
fig|573.43161.peg.4290
fig|573.43166.peg.5287
fig|573.43762.peg.5287
fig|573.44821.peg.4533
fig|573.44836.peg.5602
fig|573.44841.peg.4290
fig|573.48148.peg.3897
fig|573.48184.peg.792
fig|573.48239.peg.3822
fig|573.63950.peg.4999
fig|573.65523.peg.1895
fig|573.68379.peg.1
fig|57975.76.peg.6462
fig|57975.91.peg.6462
fig|58095.203.peg.4264
fig|588.285.peg.1434
fig|59201.1129.peg.1405
fig|60552.240.peg.1068
fig|615.1085.peg.1054
fig|615.1121.peg.2520
fig|615.1176.peg.1648
fig|615.1178.peg.1648
fig|615.1180.peg.1650
fig|615.1181.peg.1648
fig|615.1182.peg.1648
fig|615.1211.peg.1832
fig|615.1230.peg.1622
fig|645292.3.peg.5230
fig|647.118.peg.3283
fig|648.1349.peg.3540
fig|654.190.peg.4189
fig|654.894.peg.2119
fig|666.3967.peg.2898
fig|666.4213.peg.3642
fig|666.4439.peg.1939
fig|666.4591.peg.2618
fig|666.5215.peg.3043
fig|666.5412.peg.3938
fig|666.6855.peg.3667
fig|670.1664.peg.2145
fig|670.6375.peg.5000
fig|670.7311.peg.4621
fig|67380.7.peg.4828
fig|68200.4.peg.2519
fig|68278.5.peg.6070
fig|68570.36.peg.1236
fig|72407.1767.peg.5294
fig|72407.1813.peg.6234
fig|72407.1857.peg.5294
fig|72407.1902.peg.6234
fig|73044.9.peg.5060
fig|748197.3.peg.1977
fig|75612.18.peg.2199
fig|76760.20.peg.6284
fig|76760.23.peg.2591
fig|78448.18.peg.1704
fig|83462.8.peg.9536
fig|84633.3.peg.6023
fig|85698.670.peg.6026
fig|861533.11.peg.4395
fig|861533.12.peg.4395
fig|861533.13.peg.4395
fig|861533.8.peg.4395
fig|861533.9.peg.4395
fig|871742.4.peg.2305
fig|876.40.peg.1795
fig|876.41.peg.1800
fig|876.42.peg.1820
fig|876.43.peg.2530
fig|876.44.peg.1795
fig|876.45.peg.1800
fig|876.46.peg.2530
fig|876.47.peg.1820
fig|876.48.peg.1795
fig|876.49.peg.1800
fig|876.50.peg.2530
fig|876.51.peg.1820
fig|876.53.peg.1795
fig|876.54.peg.1820
fig|876.55.peg.1800
fig|876.56.peg.2530
fig|876.62.peg.1290
fig|876.85.peg.1522
fig|910996.5.peg.702
fig|95162.4.peg.431
fig|95162.5.peg.34
fig|95162.6.peg.4195
fig|95486.392.peg.1678
fig|95486.404.peg.1921
fig|95486.405.peg.1626
fig|95486.623.peg.4724
fig|95486.744.peg.265
fig|95486.752.peg.265
fig|95486.760.peg.265
fig|95486.772.peg.265
fig|98360.344.peg.3756
